866.025404, 0.000000, 0.000000
952.627944, 50.000000, 0.000000
1039.230484, 0.000000, 0.000000
1125.833025, 50.000000, 0.000000
1212.435565, 0.000000, 0.000000
1299.038105, 50.000000, 0.000000
1385.640646, 0.000000, 0.000000
1472.243186, 50.000000, 0.000000
1558.845727, 0.000000, 0.000000
1645.448267, 50.000000, 0.000000
1732.050807, 0.000000, -20.000000
1818.653348, 50.000000, 0.000000
1905.255888, 0.000000, 0.000000
1991.858428, 50.000000, 0.000000
2078.460969, 0.000000, 0.000000
2165.063509, 50.000000, 0.000000
2251.666049, 0.000000, 0.000000
2338.268590, 50.000000, 0.000000
2424.871130, 0.000000, 0.000000
2511.473671, 50.000000, 0.000000
2598.076211, 0.000000, 0.000000
2684.678751, 50.000000, 0.000000
2771.281292, 0.000000, 0.000000
2857.883832, 50.000000, 0.000000
2944.486372, 0.000000, -20.000000
3031.088913, 50.000000, 0.000000
3117.691453, 0.000000, 0.000000
3204.293993, 50.000000, 0.000000
3290.896534, 0.000000, 0.000000
3377.499074, 50.000000, 0.000000
3464.101615, 0.000000, 0.000000
3550.704155, 50.000000, 0.000000
3637.306695, 0.000000, 0.000000
3723.909236, 50.000000, 0.000000
3810.511776, 0.000000, 0.000000
3897.114316, 50.000000, 0.000000
3983.716857, 0.000000, 0.000000
4070.319397, 50.000000, 0.000000
4156.921937, 0.000000, 50.000000
866.025404, 100.000000, 0.000000
952.627944, 150.000000, 0.000000
1039.230484, 100.000000, 0.000000
1125.833025, 150.000000, 0.000000
1212.435565, 100.000000, 0.000000
1299.038105, 150.000000, 0.000000
1385.640646, 100.000000, 0.000000
1472.243186, 150.000000, 0.000000
1558.845727, 100.000000, -20.000000
1645.448267, 150.000000, -20.000000
1732.050807, 100.000000, 10.000000
1818.653348, 150.000000, -20.000000
1905.255888, 100.000000, -20.000000
1991.858428, 150.000000, 0.000000
2078.460969, 100.000000, 0.000000
2165.063509, 150.000000, 0.000000
2251.666049, 100.000000, -20.000000
2338.268590, 150.000000, -20.000000
2424.871130, 100.000000, -20.000000
2511.473671, 150.000000, 0.000000
2598.076211, 100.000000, 0.000000
2684.678751, 150.000000, 0.000000
2771.281292, 100.000000, 0.000000
2857.883832, 150.000000, -20.000000
2944.486372, 100.000000, 0.000000
3031.088913, 150.000000, 0.000000
3117.691453, 100.000000, 0.000000
3204.293993, 150.000000, 0.000000
3290.896534, 100.000000, 0.000000
3377.499074, 150.000000, 0.000000
3464.101615, 100.000000, 0.000000
3550.704155, 150.000000, 0.000000
3637.306695, 100.000000, 0.000000
3723.909236, 150.000000, 0.000000
3810.511776, 100.000000, 10.000000
3897.114316, 150.000000, 10.000000
3983.716857, 100.000000, 40.000000
4070.319397, 150.000000, 50.000000
4156.921937, 100.000000, 0.000000
866.025404, 200.000000, 0.000000
952.627944, 250.000000, 0.000000
1039.230484, 200.000000, 0.000000
1125.833025, 250.000000, 0.000000
1212.435565, 200.000000, 0.000000
1299.038105, 250.000000, 0.000000
1385.640646, 200.000000, -20.000000
1472.243186, 250.000000, -20.000000
1558.845727, 200.000000, 20.000000
1645.448267, 250.000000, 10.000000
1732.050807, 200.000000, 20.000000
1818.653348, 250.000000, 10.000000
1905.255888, 200.000000, 10.000000
1991.858428, 250.000000, -20.000000
2078.460969, 200.000000, -20.000000
2165.063509, 250.000000, -20.000000
2251.666049, 200.000000, 10.000000
2338.268590, 250.000000, 0.000000
2424.871130, 200.000000, 0.000000
2511.473671, 250.000000, 0.000000
2598.076211, 200.000000, 0.000000
2684.678751, 250.000000, 0.000000
2771.281292, 200.000000, 10.000000
2857.883832, 250.000000, -20.000000
2944.486372, 200.000000, 0.000000
3031.088913, 250.000000, 0.000000
3117.691453, 200.000000, 0.000000
3204.293993, 250.000000, 0.000000
3290.896534, 200.000000, 0.000000
3377.499074, 250.000000, 0.000000
3464.101615, 200.000000, 10.000000
3550.704155, 250.000000, 10.000000
3637.306695, 200.000000, 10.000000
3723.909236, 250.000000, 10.000000
3810.511776, 200.000000, 30.000000
3897.114316, 250.000000, 30.000000
3983.716857, 200.000000, 0.000000
4070.319397, 250.000000, 0.000000
4156.921937, 200.000000, 0.000000
866.025404, 300.000000, 0.000000
952.627944, 350.000000, 0.000000
1039.230484, 300.000000, 0.000000
1125.833025, 350.000000, 0.000000
1212.435565, 300.000000, 0.000000
1299.038105, 350.000000, -20.000000
1385.640646, 300.000000, 20.000000
1472.243186, 350.000000, 20.000000
1558.845727, 300.000000, 20.000000
1645.448267, 350.000000, 20.000000
1732.050807, 300.000000, 30.000000
1818.653348, 350.000000, 20.000000
1905.255888, 300.000000, 20.000000
1991.858428, 350.000000, 10.000000
2078.460969, 300.000000, 0.000000
2165.063509, 350.000000, 0.000000
2251.666049, 300.000000, 0.000000
2338.268590, 350.000000, 0.000000
2424.871130, 300.000000, 10.000000
2511.473671, 350.000000, 10.000000
2598.076211, 300.000000, 0.000000
2684.678751, 350.000000, 0.000000
2771.281292, 300.000000, 10.000000
2857.883832, 350.000000, -20.000000
2944.486372, 300.000000, 0.000000
3031.088913, 350.000000, 0.000000
3117.691453, 300.000000, 10.000000
3204.293993, 350.000000, 0.000000
3290.896534, 300.000000, 10.000000
3377.499074, 350.000000, 10.000000
3464.101615, 300.000000, 10.000000
3550.704155, 350.000000, 10.000000
3637.306695, 300.000000, 10.000000
3723.909236, 350.000000, 10.000000
3810.511776, 300.000000, 30.000000
3897.114316, 350.000000, 0.000000
3983.716857, 300.000000, 0.000000
4070.319397, 350.000000, 0.000000
4156.921937, 300.000000, 0.000000
866.025404, 400.000000, 0.000000
952.627944, 450.000000, 0.000000
1039.230484, 400.000000, 0.000000
1125.833025, 450.000000, 0.000000
1212.435565, 400.000000, -20.000000
1299.038105, 450.000000, -20.000000
1385.640646, 400.000000, 30.000000
1472.243186, 450.000000, 30.000000
1558.845727, 400.000000, 40.000000
1645.448267, 450.000000, 40.000000
1732.050807, 400.000000, 50.000000
1818.653348, 450.000000, 40.000000
1905.255888, 400.000000, 40.000000
1991.858428, 450.000000, 0.000000
2078.460969, 400.000000, 0.000000
2165.063509, 450.000000, 0.000000
2251.666049, 400.000000, 10.000000
2338.268590, 450.000000, 10.000000
2424.871130, 400.000000, 0.000000
2511.473671, 450.000000, 0.000000
2598.076211, 400.000000, 10.000000
2684.678751, 450.000000, 10.000000
2771.281292, 400.000000, 10.000000
2857.883832, 450.000000, -20.000000
2944.486372, 400.000000, 10.000000
3031.088913, 450.000000, 10.000000
3117.691453, 400.000000, 10.000000
3204.293993, 450.000000, 10.000000
3290.896534, 400.000000, 10.000000
3377.499074, 450.000000, 10.000000
3464.101615, 400.000000, 0.000000
3550.704155, 450.000000, 0.000000
3637.306695, 400.000000, 0.000000
3723.909236, 450.000000, 20.000000
3810.511776, 400.000000, 40.000000
3897.114316, 450.000000, 0.000000
3983.716857, 400.000000, 0.000000
4070.319397, 450.000000, 0.000000
4156.921937, 400.000000, 0.000000
866.025404, 500.000000, 0.000000
952.627944, 550.000000, 0.000000
1039.230484, 500.000000, 0.000000
1125.833025, 550.000000, -20.000000
1212.435565, 500.000000, 20.000000
1299.038105, 550.000000, 30.000000
1385.640646, 500.000000, 30.000000
1472.243186, 550.000000, 30.000000
1558.845727, 500.000000, 50.000000
1645.448267, 550.000000, 60.000000
1732.050807, 500.000000, 60.000000
1818.653348, 550.000000, 60.000000
1905.255888, 500.000000, 50.000000
1991.858428, 550.000000, 0.000000
2078.460969, 500.000000, 30.000000
2165.063509, 550.000000, 10.000000
2251.666049, 500.000000, 0.000000
2338.268590, 550.000000, 0.000000
2424.871130, 500.000000, 0.000000
2511.473671, 550.000000, 0.000000
2598.076211, 500.000000, 10.000000
2684.678751, 550.000000, 10.000000
2771.281292, 500.000000, 10.000000
2857.883832, 550.000000, -20.000000
2944.486372, 500.000000, 10.000000
3031.088913, 550.000000, 10.000000
3117.691453, 500.000000, 0.000000
3204.293993, 550.000000, 0.000000
3290.896534, 500.000000, 10.000000
3377.499074, 550.000000, 0.000000
3464.101615, 500.000000, 10.000000
3550.704155, 550.000000, 10.000000
3637.306695, 500.000000, 10.000000
3723.909236, 550.000000, 20.000000
3810.511776, 500.000000, 0.000000
3897.114316, 550.000000, 0.000000
3983.716857, 500.000000, 0.000000
4070.319397, 550.000000, 0.000000
4156.921937, 500.000000, 0.000000
866.025404, 600.000000, 0.000000
952.627944, 650.000000, 0.000000
1039.230484, 600.000000, 10.000000
1125.833025, 650.000000, -20.000000
1212.435565, 600.000000, 0.000000
1299.038105, 650.000000, 20.000000
1385.640646, 600.000000, 30.000000
1472.243186, 650.000000, 30.000000
1558.845727, 600.000000, 30.000000
1645.448267, 650.000000, 60.000000
1732.050807, 600.000000, 40.000000
1818.653348, 650.000000, 60.000000
1905.255888, 600.000000, 50.000000
1991.858428, 650.000000, 40.000000
2078.460969, 600.000000, 40.000000
2165.063509, 650.000000, 0.000000
2251.666049, 600.000000, 20.000000
2338.268590, 650.000000, 0.000000
2424.871130, 600.000000, 10.000000
2511.473671, 650.000000, 10.000000
2598.076211, 600.000000, 10.000000
2684.678751, 650.000000, 10.000000
2771.281292, 600.000000, 10.000000
2857.883832, 650.000000, -20.000000
2944.486372, 600.000000, 10.000000
3031.088913, 650.000000, 0.000000
3117.691453, 600.000000, 20.000000
3204.293993, 650.000000, 20.000000
3290.896534, 600.000000, 0.000000
3377.499074, 650.000000, 10.000000
3464.101615, 600.000000, 0.000000
3550.704155, 650.000000, 0.000000
3637.306695, 600.000000, 0.000000
3723.909236, 650.000000, 0.000000
3810.511776, 600.000000, 0.000000
3897.114316, 650.000000, 0.000000
3983.716857, 600.000000, 0.000000
4070.319397, 650.000000, 0.000000
4156.921937, 600.000000, 0.000000
866.025404, 700.000000, 0.000000
952.627944, 750.000000, 0.000000
1039.230484, 700.000000, -20.000000
1125.833025, 750.000000, -20.000000
1212.435565, 700.000000, 10.000000
1299.038105, 750.000000, 20.000000
1385.640646, 700.000000, 20.000000
1472.243186, 750.000000, 20.000000
1558.845727, 700.000000, 20.000000
1645.448267, 750.000000, 30.000000
1732.050807, 700.000000, 20.000000
1818.653348, 750.000000, 30.000000
1905.255888, 700.000000, 30.000000
1991.858428, 750.000000, 40.000000
2078.460969, 700.000000, 50.000000
2165.063509, 750.000000, 40.000000
2251.666049, 700.000000, 30.000000
2338.268590, 750.000000, 20.000000
2424.871130, 700.000000, 20.000000
2511.473671, 750.000000, 10.000000
2598.076211, 700.000000, 20.000000
2684.678751, 750.000000, 20.000000
2771.281292, 700.000000, 20.000000
2857.883832, 750.000000, -20.000000
2944.486372, 700.000000, -20.000000
3031.088913, 750.000000, 30.000000
3117.691453, 700.000000, 40.000000
3204.293993, 750.000000, 20.000000
3290.896534, 700.000000, 0.000000
3377.499074, 750.000000, 0.000000
3464.101615, 700.000000, 0.000000
3550.704155, 750.000000, 0.000000
3637.306695, 700.000000, 0.000000
3723.909236, 750.000000, 0.000000
3810.511776, 700.000000, 0.000000
3897.114316, 750.000000, 0.000000
3983.716857, 700.000000, 0.000000
4070.319397, 750.000000, 0.000000
4156.921937, 700.000000, 0.000000
866.025404, 800.000000, -20.000000
952.627944, 850.000000, 0.000000
